sample,cropped_percentage,rmse_org,rel_org,rmse_cropped,rel_cropped
kitchen/rgb_00870.jpg kitchen/sync_depth_00870.png 518.8579,25,0.11771593,0.06221071,0.32213432,0.16792247
kitchen/rgb_00905.jpg kitchen/sync_depth_00905.png 518.8579,25,0.89021134,0.22276607,0.27379462,0.060832094
kitchen/rgb_00906.jpg kitchen/sync_depth_00906.png 518.8579,25,0.38883823,0.19057472,0.19926353,0.08982792
kitchen/rgb_00907.jpg kitchen/sync_depth_00907.png 518.8579,25,0.6890546,0.20565486,0.317074,0.041192833
living_room/rgb_00152.jpg living_room/sync_depth_00152.png 518.8579,25,0.23948886,0.08368879,0.52170056,0.18796964
living_room/rgb_00153.jpg living_room/sync_depth_00153.png 518.8579,25,0.27146828,0.11709937,0.18286894,0.060373906
living_room/rgb_00154.jpg living_room/sync_depth_00154.png 518.8579,25,0.33440477,0.16413693,0.2879826,0.12106285
living_room/rgb_00166.jpg living_room/sync_depth_00166.png 518.8579,25,0.34204546,0.1970265,0.33332437,0.15763976
living_room/rgb_00167.jpg living_room/sync_depth_00167.png 518.8579,25,0.20719972,0.13423643,0.2306506,0.14763448
living_room/rgb_00168.jpg living_room/sync_depth_00168.png 518.8579,25,0.27763706,0.12961195,0.12112578,0.048478372
living_room/rgb_00206.jpg living_room/sync_depth_00206.png 518.8579,25,0.38413593,0.15091369,0.8380416,0.14173204
living_room/rgb_00207.jpg living_room/sync_depth_00207.png 518.8579,25,0.4364684,0.14090382,0.22935663,0.0691708
living_room/rgb_00208.jpg living_room/sync_depth_00208.png 518.8579,25,0.10708103,0.035326157,0.39971977,0.15221858
living_room/rgb_00209.jpg living_room/sync_depth_00209.png 518.8579,25,0.4883554,0.119068034,0.3940916,0.12269397
living_room/rgb_00210.jpg living_room/sync_depth_00210.png 518.8579,25,0.5804638,0.17365402,0.4672694,0.09016507
living_room/rgb_00211.jpg living_room/sync_depth_00211.png 518.8579,25,0.3187852,0.09794997,0.37534562,0.13151795
living_room/rgb_00263.jpg living_room/sync_depth_00263.png 518.8579,25,0.3349217,0.1256832,0.30442968,0.112946466
living_room/rgb_00578.jpg living_room/sync_depth_00578.png 518.8579,25,0.8108921,0.20030794,0.4388868,0.10618974
living_room/rgb_00579.jpg living_room/sync_depth_00579.png 518.8579,25,0.58838916,0.1812721,0.22192536,0.066885434
living_room/rgb_00580.jpg living_room/sync_depth_00580.png 518.8579,25,0.4893555,0.13546799,0.46464118,0.13409775
living_room/rgb_00581.jpg living_room/sync_depth_00581.png 518.8579,25,0.3194896,0.103672005,0.40291968,0.12233287
living_room/rgb_00590.jpg living_room/sync_depth_00590.png 518.8579,25,0.18099125,0.052587654,0.6324766,0.23325606
living_room/rgb_00591.jpg living_room/sync_depth_00591.png 518.8579,25,0.23356044,0.0866592,0.30610514,0.095679455
living_room/rgb_00592.jpg living_room/sync_depth_00592.png 518.8579,25,0.1810501,0.08199493,0.25771704,0.088376865
living_room/rgb_00593.jpg living_room/sync_depth_00593.png 518.8579,25,0.19863884,0.06629971,0.36193413,0.124523684
living_room/rgb_00602.jpg living_room/sync_depth_00602.png 518.8579,25,0.73700666,0.22019884,1.0490428,0.3121001
living_room/rgb_00603.jpg living_room/sync_depth_00603.png 518.8579,25,0.62605035,0.12825389,0.8677034,0.1667934
living_room/rgb_00604.jpg living_room/sync_depth_00604.png 518.8579,25,0.42368498,0.12548642,0.33172312,0.071221314
living_room/rgb_00605.jpg living_room/sync_depth_00605.png 518.8579,25,0.3167665,0.08739495,0.6340902,0.19719316
living_room/rgb_00606.jpg living_room/sync_depth_00606.png 518.8579,25,0.22756027,0.06515449,0.46663117,0.1599721
living_room/rgb_01200.jpg living_room/sync_depth_01200.png 518.8579,25,0.30608833,0.09027407,0.37317747,0.14381987
living_room/rgb_01201.jpg living_room/sync_depth_01201.png 518.8579,25,0.43453,0.17631155,0.18796745,0.07137576
living_room/rgb_01202.jpg living_room/sync_depth_01202.png 518.8579,25,0.11272789,0.042973768,0.245654,0.104254484
living_room/rgb_01203.jpg living_room/sync_depth_01203.png 518.8579,25,0.512012,0.08626817,1.1670403,0.2163573
living_room/rgb_01204.jpg living_room/sync_depth_01204.png 518.8579,25,0.41507402,0.08576224,0.4257968,0.07923379
living_room/rgb_01205.jpg living_room/sync_depth_01205.png 518.8579,25,0.39787337,0.0524366,0.9460214,0.18556763
living_room/rgb_01206.jpg living_room/sync_depth_01206.png 518.8579,25,0.30420545,0.067704104,0.5042632,0.10466543
living_room/rgb_01207.jpg living_room/sync_depth_01207.png 518.8579,25,0.2871548,0.05139811,0.55444103,0.10849395
living_room/rgb_00582.jpg living_room/sync_depth_00582.png 518.8579,25,0.37031975,0.115504354,0.61335653,0.16018094
living_room/rgb_01208.jpg living_room/sync_depth_01208.png 518.8579,25,0.31990427,0.06365373,0.6463529,0.17510729
living_room/rgb_01247.jpg living_room/sync_depth_01247.png 518.8579,25,0.40080032,0.07036963,0.9241011,0.19941048
living_room/rgb_01277.jpg living_room/sync_depth_01277.png 518.8579,25,0.3579525,0.13165332,0.7698299,0.18235949
living_room/rgb_01302.jpg living_room/sync_depth_01302.png 518.8579,25,0.21493286,0.06767093,0.6017823,0.16579182
living_room/rgb_01209.jpg living_room/sync_depth_01209.png 518.8579,25,0.38448545,0.09720964,0.411276,0.10038849
living_room/rgb_01210.jpg living_room/sync_depth_01210.png 518.8579,25,0.29664782,0.058780044,0.53111666,0.10267725
living_room/rgb_01211.jpg living_room/sync_depth_01211.png 518.8579,25,0.37244844,0.09781028,0.57898855,0.14769566
living_room/rgb_01215.jpg living_room/sync_depth_01215.png 518.8579,25,0.11795716,0.037240095,0.53016824,0.17507735
living_room/rgb_01216.jpg living_room/sync_depth_01216.png 518.8579,25,0.20945546,0.05215041,0.39301044,0.10583734
living_room/rgb_01217.jpg living_room/sync_depth_01217.png 518.8579,25,0.19471401,0.051192462,0.5153434,0.1566684
living_room/rgb_01218.jpg living_room/sync_depth_01218.png 518.8579,25,0.43767533,0.06275207,0.8364705,0.14390779
living_room/rgb_01219.jpg living_room/sync_depth_01219.png 518.8579,25,0.521647,0.09902675,0.9034845,0.1537572
living_room/rgb_01225.jpg living_room/sync_depth_01225.png 518.8579,25,0.69244534,0.09054157,0.25129554,0.07640066
living_room/rgb_01226.jpg living_room/sync_depth_01226.png 518.8579,25,0.44013608,0.06939015,0.556456,0.09060932
living_room/rgb_01227.jpg living_room/sync_depth_01227.png 518.8579,25,0.34859258,0.11376138,0.5007676,0.12626976
living_room/rgb_01228.jpg living_room/sync_depth_01228.png 518.8579,25,0.32186377,0.06396339,0.54124254,0.13450377
living_room/rgb_01229.jpg living_room/sync_depth_01229.png 518.8579,25,0.49136132,0.1577044,0.25028425,0.06032261
living_room/rgb_01232.jpg living_room/sync_depth_01232.png 518.8579,25,0.21942924,0.09586843,0.25997227,0.07384519
living_room/rgb_01233.jpg living_room/sync_depth_01233.png 518.8579,25,0.4593735,0.1898064,0.20984283,0.042076048
living_room/rgb_01234.jpg living_room/sync_depth_01234.png 518.8579,25,0.5009311,0.19159606,0.29006472,0.0905648
living_room/rgb_01246.jpg living_room/sync_depth_01246.png 518.8579,25,0.18281038,0.043575343,1.1946771,0.30137092
living_room/rgb_01248.jpg living_room/sync_depth_01248.png 518.8579,25,0.3522653,0.15171538,0.28832233,0.08392513
living_room/rgb_01249.jpg living_room/sync_depth_01249.png 518.8579,25,0.18282567,0.036467522,0.51911396,0.13492078
living_room/rgb_01253.jpg living_room/sync_depth_01253.png 518.8579,25,0.62872547,0.17336921,0.45757174,0.08332782
living_room/rgb_01254.jpg living_room/sync_depth_01254.png 518.8579,25,0.7952525,0.18583372,0.45456174,0.054883536
living_room/rgb_01255.jpg living_room/sync_depth_01255.png 518.8579,25,0.63001895,0.14120561,0.6920328,0.14982517
living_room/rgb_01256.jpg living_room/sync_depth_01256.png 518.8579,25,0.70907384,0.19471823,0.2813337,0.04285325
living_room/rgb_01257.jpg living_room/sync_depth_01257.png 518.8579,25,0.2835455,0.095610306,0.45325303,0.08633132
living_room/rgb_01258.jpg living_room/sync_depth_01258.png 518.8579,25,0.38899872,0.12466602,0.29563093,0.055134602
living_room/rgb_01259.jpg living_room/sync_depth_01259.png 518.8579,25,0.448275,0.15641822,0.44513267,0.10414196
living_room/rgb_01260.jpg living_room/sync_depth_01260.png 518.8579,25,0.39378592,0.13767031,0.56545806,0.13929944
living_room/rgb_01261.jpg living_room/sync_depth_01261.png 518.8579,25,0.4472964,0.13454019,0.33879003,0.08805112
living_room/rgb_01262.jpg living_room/sync_depth_01262.png 518.8579,25,0.6136075,0.13610606,0.38525897,0.07707982
living_room/rgb_01263.jpg living_room/sync_depth_01263.png 518.8579,25,0.2234001,0.09023831,0.21027336,0.08416662
living_room/rgb_01264.jpg living_room/sync_depth_01264.png 518.8579,25,0.64463985,0.14809975,0.37778175,0.076617025
living_room/rgb_01274.jpg living_room/sync_depth_01274.png 518.8579,25,0.5451336,0.11317881,0.50884634,0.12456227
living_room/rgb_01275.jpg living_room/sync_depth_01275.png 518.8579,25,0.58615786,0.15442468,0.4803453,0.08408117
living_room/rgb_01276.jpg living_room/sync_depth_01276.png 518.8579,25,0.41291237,0.12666138,0.61927897,0.101986736
living_room/rgb_01278.jpg living_room/sync_depth_01278.png 518.8579,25,0.35896286,0.081595615,0.5139799,0.12102642
living_room/rgb_01279.jpg living_room/sync_depth_01279.png 518.8579,25,0.3255471,0.082962,1.0267725,0.16915733
living_room/rgb_01284.jpg living_room/sync_depth_01284.png 518.8579,25,0.48381644,0.1630602,0.36388698,0.12814583
living_room/rgb_01285.jpg living_room/sync_depth_01285.png 518.8579,25,0.1908746,0.057371896,0.805259,0.19170131
living_room/rgb_01286.jpg living_room/sync_depth_01286.png 518.8579,25,0.27436695,0.116741456,0.57638055,0.12367083
living_room/rgb_01287.jpg living_room/sync_depth_01287.png 518.8579,25,0.4392566,0.118437864,0.47226182,0.13378634
living_room/rgb_01288.jpg living_room/sync_depth_01288.png 518.8579,25,0.3459784,0.10428458,0.7450185,0.14263394
living_room/rgb_01289.jpg living_room/sync_depth_01289.png 518.8579,25,0.6179256,0.18585232,0.5438817,0.08497238
living_room/rgb_01290.jpg living_room/sync_depth_01290.png 518.8579,25,0.6981894,0.1860675,0.37730518,0.07287095
living_room/rgb_01291.jpg living_room/sync_depth_01291.png 518.8579,25,0.83150035,0.166744,0.576978,0.078498594
living_room/rgb_01292.jpg living_room/sync_depth_01292.png 518.8579,25,1.1099606,0.26139414,0.9473683,0.14235099
living_room/rgb_01293.jpg living_room/sync_depth_01293.png 518.8579,25,0.38313922,0.17164549,0.17492002,0.07213656
living_room/rgb_01294.jpg living_room/sync_depth_01294.png 518.8579,25,0.4083081,0.12099567,0.5385749,0.11912874
living_room/rgb_01296.jpg living_room/sync_depth_01296.png 518.8579,25,0.15623872,0.058290098,0.31243718,0.11220843
living_room/rgb_01297.jpg living_room/sync_depth_01297.png 518.8579,25,0.4476386,0.18576726,0.69066447,0.13023913
living_room/rgb_01298.jpg living_room/sync_depth_01298.png 518.8579,25,0.20938392,0.03404369,0.39094147,0.12245365
living_room/rgb_01301.jpg living_room/sync_depth_01301.png 518.8579,25,0.47289616,0.07718003,1.1472933,0.21306048
living_room/rgb_01303.jpg living_room/sync_depth_01303.png 518.8579,25,0.54400563,0.09942541,0.79026765,0.12045835
living_room/rgb_01304.jpg living_room/sync_depth_01304.png 518.8579,25,0.2701324,0.06889117,0.6529705,0.14831728
living_room/rgb_01305.jpg living_room/sync_depth_01305.png 518.8579,25,0.41440135,0.13547759,0.81897414,0.12103139
living_room/rgb_01306.jpg living_room/sync_depth_01306.png 518.8579,25,0.27282748,0.066315256,0.3415035,0.049510695
living_room/rgb_01307.jpg living_room/sync_depth_01307.png 518.8579,25,0.32364276,0.062154803,0.4924618,0.11139188
living_room/rgb_01313.jpg living_room/sync_depth_01313.png 518.8579,25,0.15438034,0.059675213,0.2898819,0.11633258
living_room/rgb_01314.jpg living_room/sync_depth_01314.png 518.8579,25,0.46555322,0.14203212,0.41489837,0.07847581
living_room/rgb_01328.jpg living_room/sync_depth_01328.png 518.8579,25,0.5812411,0.12789054,0.35331807,0.118186995
living_room/rgb_01329.jpg living_room/sync_depth_01329.png 518.8579,25,0.5816371,0.19950587,0.3370003,0.0991935
living_room/rgb_01330.jpg living_room/sync_depth_01330.png 518.8579,25,0.50538623,0.1334237,0.42350355,0.07935595
living_room/rgb_01331.jpg living_room/sync_depth_01331.png 518.8579,25,0.40981716,0.1672939,0.1867624,0.039957065
living_room/rgb_01334.jpg living_room/sync_depth_01334.png 518.8579,25,0.81671554,0.15673068,0.3832231,0.07010562
living_room/rgb_01335.jpg living_room/sync_depth_01335.png 518.8579,25,1.0393939,0.22775367,0.371641,0.07172556
living_room/rgb_01336.jpg living_room/sync_depth_01336.png 518.8579,25,0.580733,0.13221292,0.61900777,0.09174032
living_room/rgb_01337.jpg living_room/sync_depth_01337.png 518.8579,25,0.29095367,0.053945072,0.75095904,0.13973261
living_room/rgb_01338.jpg living_room/sync_depth_01338.png 518.8579,25,0.42361337,0.07513646,0.9791739,0.20789552
living_room/rgb_01339.jpg living_room/sync_depth_01339.png 518.8579,25,0.41682562,0.08833234,1.006249,0.15977871
office/rgb_00008.jpg office/sync_depth_00008.png 518.8579,25,0.7290818,0.28328234,0.36904907,0.08922255
office/rgb_00013.jpg office/sync_depth_00013.png 518.8579,25,1.0693458,0.40117466,0.4329156,0.13935049
office/rgb_00014.jpg office/sync_depth_00014.png 518.8579,25,0.516073,0.14966998,0.5414158,0.103732735
office/rgb_00015.jpg office/sync_depth_00015.png 518.8579,25,0.7387898,0.17000438,0.38666853,0.113195546
office/rgb_00016.jpg office/sync_depth_00016.png 518.8579,25,0.66141623,0.19970754,0.5712125,0.1331329
office/rgb_00017.jpg office/sync_depth_00017.png 518.8579,25,0.5340474,0.13406822,0.8190815,0.1647653
office/rgb_00020.jpg office/sync_depth_00020.png 518.8579,25,0.47478983,0.19035211,0.75127006,0.2701157
office/rgb_00027.jpg office/sync_depth_00027.png 518.8579,25,0.51727194,0.10706387,1.1582092,0.26067832
office/rgb_00028.jpg office/sync_depth_00028.png 518.8579,25,0.9717313,0.3862714,0.8748622,0.24949491
office/rgb_00029.jpg office/sync_depth_00029.png 518.8579,25,0.602088,0.10732076,0.7899756,0.20334294
office/rgb_00030.jpg office/sync_depth_00030.png 518.8579,25,0.23879945,0.12076084,0.78829354,0.19518723
office/rgb_00031.jpg office/sync_depth_00031.png 518.8579,25,0.5961334,0.13344793,0.69982225,0.21431945
office/rgb_00032.jpg office/sync_depth_00032.png 518.8579,25,0.33398223,0.18864578,0.10529809,0.042657588
office/rgb_00033.jpg office/sync_depth_00033.png 518.8579,25,0.26638666,0.0824724,0.55932844,0.19495901
office/rgb_00034.jpg office/sync_depth_00034.png 518.8579,25,0.50679475,0.079927385,0.8895258,0.14286041
office/rgb_00035.jpg office/sync_depth_00035.png 518.8579,25,0.64866763,0.13170642,0.6661252,0.1067232
office/rgb_00036.jpg office/sync_depth_00036.png 518.8579,25,0.18955468,0.043812852,0.72520757,0.23991154
office/rgb_00038.jpg office/sync_depth_00038.png 518.8579,25,0.36075267,0.12753029,0.46935338,0.1179641
office/rgb_00039.jpg office/sync_depth_00039.png 518.8579,25,0.2911841,0.10309981,0.56023127,0.19402242
office/rgb_00040.jpg office/sync_depth_00040.png 518.8579,25,0.5765088,0.23615839,0.44044566,0.13582894
office/rgb_00041.jpg office/sync_depth_00041.png 518.8579,25,0.21738772,0.101708345,0.31713527,0.15733047
office/rgb_00042.jpg office/sync_depth_00042.png 518.8579,25,0.17474039,0.060890075,0.097881824,0.025686095
office/rgb_00270.jpg office/sync_depth_00270.png 518.8579,25,0.9891663,0.32291514,0.31950167,0.092619255
office/rgb_00271.jpg office/sync_depth_00271.png 518.8579,25,0.5357721,0.105846286,0.73447603,0.107087255
office/rgb_00611.jpg office/sync_depth_00611.png 518.8579,25,0.38248947,0.104202665,0.29131532,0.09666428
office/rgb_00612.jpg office/sync_depth_00612.png 518.8579,25,0.40153673,0.12178206,0.36147308,0.08660818
office/rgb_00616.jpg office/sync_depth_00616.png 518.8579,25,0.4868081,0.17536908,0.15416162,0.045188274
office/rgb_00617.jpg office/sync_depth_00617.png 518.8579,25,0.5323674,0.21071689,0.25047234,0.044639926
office/rgb_00618.jpg office/sync_depth_00618.png 518.8579,25,0.32404995,0.17728001,0.10431787,0.044995487
office/rgb_00619.jpg office/sync_depth_00619.png 518.8579,25,0.4164596,0.19294123,0.107641324,0.038844965
office/rgb_00620.jpg office/sync_depth_00620.png 518.8579,25,0.6266694,0.34575245,0.4002359,0.20453393
office/rgb_00632.jpg office/sync_depth_00632.png 518.8579,25,0.8457873,0.20561029,0.9791558,0.111697875
office/rgb_00633.jpg office/sync_depth_00633.png 518.8579,25,0.6698627,0.19652645,0.21811572,0.06420795
office/rgb_00634.jpg office/sync_depth_00634.png 518.8579,25,0.44995928,0.11273292,0.42349884,0.09392948
office/rgb_00635.jpg office/sync_depth_00635.png 518.8579,25,0.325034,0.12632236,0.18985529,0.051362604
office/rgb_00636.jpg office/sync_depth_00636.png 518.8579,25,0.32213444,0.14760013,0.14021388,0.05285233
office/rgb_00637.jpg office/sync_depth_00637.png 518.8579,25,0.35688058,0.15107284,0.19012824,0.075704575
office/rgb_00037.jpg office/sync_depth_00037.png 518.8579,25,0.37940362,0.07566002,0.46359476,0.0861157
office_kitchen/rgb_00410.jpg office_kitchen/sync_depth_00410.png 518.8579,25,0.37409636,0.10921246,0.5296915,0.15175372
office_kitchen/rgb_00411.jpg office_kitchen/sync_depth_00411.png 518.8579,25,0.31185076,0.12212065,0.1706316,0.049033944
office_kitchen/rgb_00412.jpg office_kitchen/sync_depth_00412.png 518.8579,25,0.22917186,0.101009265,0.4093826,0.17964159
office_kitchen/rgb_00413.jpg office_kitchen/sync_depth_00413.png 518.8579,25,0.57045186,0.13297471,0.89919215,0.12207356
playroom/rgb_00429.jpg playroom/sync_depth_00429.png 518.8579,25,0.6139804,0.0810618,1.3959366,0.18829156
playroom/rgb_00430.jpg playroom/sync_depth_00430.png 518.8579,25,0.65151256,0.11098052,0.80478686,0.11400809
playroom/rgb_00431.jpg playroom/sync_depth_00431.png 518.8579,25,0.40642318,0.13612494,0.43819016,0.081948526
playroom/rgb_00432.jpg playroom/sync_depth_00432.png 518.8579,25,0.67279124,0.14625597,0.28973868,0.066471584
playroom/rgb_00433.jpg playroom/sync_depth_00433.png 518.8579,25,0.2267931,0.06693604,0.3297439,0.08873673
playroom/rgb_00434.jpg playroom/sync_depth_00434.png 518.8579,25,0.22446898,0.0496354,0.69680727,0.14108744
playroom/rgb_00440.jpg playroom/sync_depth_00440.png 518.8579,25,0.7251106,0.24895851,0.9147217,0.19669613
playroom/rgb_00441.jpg playroom/sync_depth_00441.png 518.8579,25,0.88967335,0.25247625,0.35046878,0.061746646
playroom/rgb_00442.jpg playroom/sync_depth_00442.png 518.8579,25,0.34377643,0.11022229,0.89991945,0.091021344
playroom/rgb_00443.jpg playroom/sync_depth_00443.png 518.8579,25,0.41093618,0.1295858,0.1315426,0.032975186
playroom/rgb_00444.jpg playroom/sync_depth_00444.png 518.8579,25,0.51890343,0.18835764,0.23564789,0.06562187
playroom/rgb_00445.jpg playroom/sync_depth_00445.png 518.8579,25,0.19253778,0.078081176,0.38575423,0.12056738
playroom/rgb_00446.jpg playroom/sync_depth_00446.png 518.8579,25,0.45361415,0.17056374,0.27888787,0.06830962
playroom/rgb_00447.jpg playroom/sync_depth_00447.png 518.8579,25,0.3020045,0.17360464,0.08306196,0.03266412
reception_room/rgb_00461.jpg reception_room/sync_depth_00461.png 518.8579,25,0.28331178,0.112909615,0.1289891,0.029750992
reception_room/rgb_00462.jpg reception_room/sync_depth_00462.png 518.8579,25,0.298861,0.114380196,0.18106566,0.06165076
reception_room/rgb_00463.jpg reception_room/sync_depth_00463.png 518.8579,25,0.24575731,0.089459166,0.1427423,0.03781945
reception_room/rgb_00464.jpg reception_room/sync_depth_00464.png 518.8579,25,0.2971911,0.103189826,0.32778767,0.080438025
reception_room/rgb_00465.jpg reception_room/sync_depth_00465.png 518.8579,25,0.31874555,0.09954561,0.39162618,0.08036495
study/rgb_00468.jpg study/sync_depth_00468.png 518.8579,25,0.8141652,0.24190721,1.1623389,0.19263229
study/rgb_00469.jpg study/sync_depth_00469.png 518.8579,25,0.26711413,0.09037301,0.49236017,0.13607739
study/rgb_00470.jpg study/sync_depth_00470.png 518.8579,25,0.2572386,0.15719722,0.35020235,0.117566675
study/rgb_00471.jpg study/sync_depth_00471.png 518.8579,25,0.25456268,0.09093285,0.6827129,0.25484452
study/rgb_00472.jpg study/sync_depth_00472.png 518.8579,25,0.26040006,0.07461219,0.36861327,0.09640958
